bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,0.30%,
30MI14A06MBA,,0000-100030,,,175,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MI14A06MBAWATER,,,,,,,175
30MI14A06MBA,,0000-100097,,,401,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30MI14A06MBASTEEL DUST,,,,,,,401
30MI14A06MBA,,0000-100090,,,303,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MI14A06MBAAGG1,,,,,,,
30MI14A06MBA,,0000-100091,,,708,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MI14A06MBAAGG2,,,,,,,
30MI14A06MBA,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MI14A06MBAAGG3,,,,,,,
30MI14A06MBA,,0000-100094,,,357,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MI14A06MBASAND,,,,,,,
30MI14A06MBA,,0002-100020,,,1.245,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30MI14A06MBASBT CON-M,30MI14A06MBAFA,62,30MI14A06MBASEMEN,353,415,1.245,
30MI14A06MBA,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30MI14A06MBASBT PCA-8S,,,,,,,
30MI14A06MBA,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30MI14A06MBASBT JM-9,,,,,,,
30MX05C06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX05C06TMIFA,,,,,,,
30MX05C06TMI,,0000-100011,,,356,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX05C06TMISEMEN,,,,,,,
30MX05C06TMI,,0000-100030,,,170,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX05C06TMIWATER,,,,,,,170
30MX05C06TMI,,0000-100097,,,425,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30MX05C06TMISTEEL DUST,,,,,,,425
30MX05C06TMI,,0000-100090,,,1035,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX05C06TMIAGG1,,,,,,,
30MX05C06TMI,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX05C06TMIAGG2,,,,,,,
30MX05C06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX05C06TMIAGG3,,,,,,,
30MX05C06TMI,,0000-100094,,,381,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX05C06TMISAND,,,,,,,
30MX05C06TMI,,0002-100020,,,1.068,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30MX05C06TMISBT CON-M,30MX05C06TMIFA,0,30MX05C06TMISEMEN,356,356,1.068,
30MX05C06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30MX05C06TMISBT PCA-8S,,,,,,,
30MX05C06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30MX05C06TMISBT JM-9,,,,,,,
30MX10A06A7D,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX10A06A7DFA,,,,,,,
30MX10A06A7D,,0000-100011,,,500,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX10A06A7DSEMEN,,,,,,,
30MX10A06A7D,,0000-100030,,,160,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX10A06A7DWATER,,,,,,,160
30MX10A06A7D,,0000-100097,,,238,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30MX10A06A7DSTEEL DUST,,,,,,,238
30MX10A06A7D,,0000-100090,,,311,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX10A06A7DAGG1,,,,,,,
30MX10A06A7D,,0000-100091,,,726,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX10A06A7DAGG2,,,,,,,
30MX10A06A7D,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX10A06A7DAGG3,,,,,,,
30MX10A06A7D,,0000-100094,,,459,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX10A06A7DSAND,,,,,,,
30MX10A06A7D,,0002-100020,,,1.5,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30MX10A06A7DSBT CON-M,30MX10A06A7DFA,0,30MX10A06A7DSEMEN,500,500,1.5,
30MX10A06A7D,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30MX10A06A7DSBT PCA-8S,,,,,,,
30MX10A06A7D,,0002-100202,,,4.002,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30MX10A06A7DSBT JM-9,,,,,,,
30MX12A06BKS,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX12A06BKSFA,,,,,,,
30MX12A06BKS,,0000-100011,,,360,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX12A06BKSSEMEN,,,,,,,
30MX12A06BKS,,0000-100030,,,166,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX12A06BKSWATER,,,,,,,166
30MX12A06BKS,,0000-100097,,,444,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30MX12A06BKSSTEEL DUST,,,,,,,444
30MX12A06BKS,,0000-100090,,,293,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX12A06BKSAGG1,,,,,,,
30MX12A06BKS,,0000-100091,,,672,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX12A06BKSAGG2,,,,,,,
30MX12A06BKS,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX12A06BKSAGG3,,,,,,,
30MX12A06BKS,,0000-100094,,,403,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX12A06BKSSAND,,,,,,,
30MX12A06BKS,,0002-100020,,,1.08,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30MX12A06BKSSBT CON-M,30MX12A06BKSFA,0,30MX12A06BKSSEMEN,360,360,1.08,
30MX12A06BKS,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30MX12A06BKSSBT PCA-8S,,,,,,,
30MX12A06BKS,,0002-100202,,,2.592,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30MX12A06BKSSBT JM-9,,,,,,,
30MX12A06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX12A06TMIFA,,,,,,,
30MX12A06TMI,,0000-100011,,,364,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX12A06TMISEMEN,,,,,,,
30MX12A06TMI,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX12A06TMIWATER,,,,,,,185
30MX12A06TMI,,0000-100097,,,391,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30MX12A06TMISTEEL DUST,,,,,,,391
30MX12A06TMI,,0000-100090,,,320,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX12A06TMIAGG1,,,,,,,
30MX12A06TMI,,0000-100091,,,746,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX12A06TMIAGG2,,,,,,,
30MX12A06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX12A06TMIAGG3,,,,,,,
30MX12A06TMI,,0000-100094,,,346,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX12A06TMISAND,,,,,,,
30MX12A06TMI,,0002-100020,,,1.092,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30MX12A06TMISBT CON-M,30MX12A06TMIFA,0,30MX12A06TMISEMEN,364,364,1.092,
30MX12A06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30MX12A06TMISBT PCA-8S,,,,,,,
30MX12A06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30MX12A06TMISBT JM-9,,,,,,,
30MX12A06WHM,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30MX12A06WHMFA,,,,,,,
30MX12A06WHM,,0000-100011,,,410,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30MX12A06WHMSEMEN,,,,,,,
30MX12A06WHM,,0000-100030,,,165,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30MX12A06WHMWATER,,,,,,,165
30MX12A06WHM,,0000-100097,,,251,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30MX12A06WHMSTEEL DUST,,,,,,,251
30MX12A06WHM,,0000-100090,,,328,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30MX12A06WHMAGG1,,,,,,,
30MX12A06WHM,,0000-100091,,,764,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30MX12A06WHMAGG2,,,,,,,
30MX12A06WHM,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30MX12A06WHMAGG3,,,,,,,
30MX12A06WHM,,0000-100094,,,476,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30MX12A06WHMSAND,,,,,,,
30MX12A06WHM,,0002-100020,,,1.23,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30MX12A06WHMSBT CON-M,30MX12A06WHMFA,0,30MX12A06WHMSEMEN,410,410,1.23,
30MX12A06WHM,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30MX12A06WHMSBT PCA-8S,,,,,,,
30MX12A06WHM,,0002-100202,,,3.074,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30MX12A06WHMSBT JM-9,,,,,,,
30PX12A06RDB,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30PX12A06RDBFA,,,,,,,
30PX12A06RDB,,0000-100011,,,343,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30PX12A06RDBSEMEN,,,,,,,
30PX12A06RDB,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30PX12A06RDBWATER,,,,,,,185
30PX12A06RDB,,0000-100097,,,593,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30PX12A06RDBSTEEL DUST,,,,,,,593
30PX12A06RDB,,0000-100090,,,296,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30PX12A06RDBAGG1,,,,,,,
30PX12A06RDB,,0000-100091,,,691,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30PX12A06RDBAGG2,,,,,,,
30PX12A06RDB,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30PX12A06RDBAGG3,,,,,,,
30PX12A06RDB,,0000-100094,,,236,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30PX12A06RDBSAND,,,,,,,
30PX12A06RDB,,0002-100020,,,1.029,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30PX12A06RDBSBT CON-M,30PX12A06RDBFA,0,30PX12A06RDBSEMEN,343,343,1.029,
30PX12A06RDB,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30PX12A06RDBSBT PCA-8S,,,,,,,
30PX12A06RDB,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30PX12A06RDBSBT JM-9,,,,,,,
30PX12A06RSV,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30PX12A06RSVFA,,,,,,,
30PX12A06RSV,,0000-100011,,,379,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30PX12A06RSVSEMEN,,,,,,,
30PX12A06RSV,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30PX12A06RSVWATER,,,,,,,185
30PX12A06RSV,,0000-100097,,,388,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30PX12A06RSVSTEEL DUST,,,,,,,388
30PX12A06RSV,,0000-100090,,,317,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30PX12A06RSVAGG1,,,,,,,
30PX12A06RSV,,0000-100091,,,741,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30PX12A06RSVAGG2,,,,,,,
30PX12A06RSV,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30PX12A06RSVAGG3,,,,,,,
30PX12A06RSV,,0000-100094,,,344,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30PX12A06RSVSAND,,,,,,,
30PX12A06RSV,,0002-100020,,,1.137,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30PX12A06RSVSBT CON-M,30PX12A06RSVFA,0,30PX12A06RSVSEMEN,379,379,1.137,
30PX12A06RSV,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30PX12A06RSVSBT PCA-8S,,,,,,,
30PX12A06RSV,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30PX12A06RSVSBT JM-9,,,,,,,
30PX12A06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30PX12A06TMIFA,,,,,,,
30PX12A06TMI,,0000-100011,,,343,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30PX12A06TMISEMEN,,,,,,,
30PX12A06TMI,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30PX12A06TMIWATER,,,,,,,185
30PX12A06TMI,,0000-100097,,,581,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,30PX12A06TMISTEEL DUST,,,,,,,581
30PX12A06TMI,,0000-100090,,,302,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30PX12A06TMIAGG1,,,,,,,
30PX12A06TMI,,0000-100091,,,704,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30PX12A06TMIAGG2,,,,,,,
30PX12A06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30PX12A06TMIAGG3,,,,,,,
30PX12A06TMI,,0000-100094,,,231,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30PX12A06TMISAND,,,,,,,
30PX12A06TMI,,0002-100020,,,1.029,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30PX12A06TMISBT CON-M,30PX12A06TMIFA,0,30PX12A06TMISEMEN,343,343,1.029,
30PX12A06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30PX12A06TMISBT PCA-8S,,,,,,,
30PX12A06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30PX12A06TMISBT JM-9,,,,,,,
35FI10A06TGI,,0000-000015,,,72,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35FI10A06TGIFA,,,,,,,
35FI10A06TGI,,0000-100011,,,406,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35FI10A06TGISEMEN,,,,,,,
35FI10A06TGI,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35FI10A06TGIWATER,,,,,,,185
35FI10A06TGI,,0000-100097,,,393,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,35FI10A06TGISTEEL DUST,,,,,,,393
35FI10A06TGI,,0000-100090,,,284,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35FI10A06TGIAGG1,,,,,,,
35FI10A06TGI,,0000-100091,,,664,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35FI10A06TGIAGG2,,,,,,,
35FI10A06TGI,,0000-100094,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35FI10A06TGISAND,,,,,,,
35FI10A06TGI,,0002-100020,,,1.434,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35FI10A06TGISBT CON-M,35FI10A06TGIFA,72,35FI10A06TGISEMEN,406,478,1.434,
35MI14A06MBX,,0000-000015,,,69,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35MI14A06MBXFA,,,,,,,
35MI14A06MBX,,0000-100011,,,392,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35MI14A06MBXSEMEN,,,,,,,
35MI14A06MBX,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35MI14A06MBXWATER,,,,,,,185
35MI14A06MBX,,0000-100097,,,371,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,35MI14A06MBXSTEEL DUST,,,,,,,371
35MI14A06MBX,,0000-100090,,,302,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35MI14A06MBXAGG1,,,,,,,
35MI14A06MBX,,0000-100091,,,704,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35MI14A06MBXAGG2,,,,,,,
35MI14A06MBX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35MI14A06MBXAGG3,,,,,,,
35MI14A06MBX,,0000-100094,,,326,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35MI14A06MBXSAND,,,,,,,
35MI14A06MBX,,0002-100020,,,1.383,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35MI14A06MBXSBT CON-M,35MI14A06MBXFA,69,35MI14A06MBXSEMEN,392,461,1.383,
35MI14A06MBX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35MI14A06MBXSBT PCA-8S,,,,,,,
35MI14A06MBX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35MI14A06MBXSBT JM-9,,,,,,,
35PX06C06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35PX06C06TMIFA,,,,,,,
